,name,roast,acid,body,desc_1,region,keyword,new_keyword,cluster
1942,Ethiopia Yirgacheffe Koke,0.4,0.8,0.9,"Multi-layered, intricate. Raspberry, chocolate fudge, lavender, vanilla, rum cordial in aroma and cup. Sweetly tart in structure with fruit-toned acidity; lightly syrupy mouthfeel. The finish is crisp and richly drying, with notes of chocolate and lavender in the short and fruit-infused rum in the long.",africa_arabia,"['rum', 'lavender', 'fudge', 'chocolate']","chocolate, floral",1
1943,Ka’u Oro Yeast Typica,0.4,0.8,0.9,"Deeply sweet, richly savory. Lemongrass, graham cracker, sassafras, roasted cacao nib, jasmine in aroma and cup. Sweet-savory structure, with round acidity; satiny-smooth mouthfeel. The short finish is resonant with notes of lemongrass and jasmine, rounding to cocoa and graham cracker in the long.",hawaii,"['lemongrass', 'cacao', 'cocoa', 'savory']","chocolate, green, body",2
1944,Gedeb Yirgacheffe Ethiopia,0.4,0.8,0.9,"Crisp, balanced, richly sweet. Maple syrup, apricot, hop flowers, nougat, roasted cacao nib in aroma and cup. Sweet-savory structure with lively acidity; full, satiny mouthfeel. Notes of maple syrup and apricot pleasantly dominate the finish, with enticing hints of bittersweet, hop-like florals.",africa_arabia,"['cacao', 'syrup', 'florals', 'apricot']","fruity, sweety, chocolate, floral",3
1945,Ethiopia Worka Natural,0.4,0.8,0.9,"Richly sweet, fruit-toned. Raspberry jam, almond butter, rhododendron-like flowers, grappa, cocoa powder in aroma and cup. Sweet-tart structure with fruit-forward acidity; plush, syrupy mouthfeel. The finish consolidates around deep raspberry and cocoa notes, with a heady hint of sweet ferment.",africa_arabia,"['fruit', 'cocoa', 'almond', 'raspberry', 'rhododendron']","fruity, chocolate, nutty, berry",2
1946,Kenya Ndnunduri,0.4,0.8,0.9,"Richly sweet, spice-toned. Black currant, molasses, amber oil, allspice, wisteria-like flowers in aroma and cup. Deeply sweet structure; smooth, rounded acidity. The finish displays an unusual sweetly musky quality suggesting amber oil, complicated by black currant and wisteria. ",africa_arabia,"['molasses', 'currant', 'flowers', 'amber']","fruity, sweety, floral",2
1947,Ethiopia Gedeb Gotiti,0.2,0.9,0.8,"High-toned, richly sweet-savory. Mango, honey, lemongrass, oak, narcissus in aroma and cup. Balanced, sweetly savory structure with lively acidity; crisp though velvety mouthfeel. The sweetly herb-toned finish is redolent of lemongrass, supported by mango, honey and a hint of oak.",africa_arabia,"['lemongrass', 'savory', 'mango', 'velvety']","fruity, green, body",2
1948,Yemen Port of Mokha Al-Durrar,0.4,0.8,0.9,"Intensely rich, sweetly savory. Dried raspberry, aged rum, paprika, pipe tobacco, wisteria-like flowers in aroma and cup. Sweet-savory in structure with gentle acidity; full, velvety mouthfeel. The flavor-saturated finish fulfills the promise of the cup, carrying over each of the distinct fruit, earth, spice and chocolate notes, together with a hint of sweet ferment suggesting aged rum.",africa_arabia,"['rum', 'savory', 'chocolate']","chocolate, body",1
1949,Kenya Gura AA,0.4,0.9,0.9,"Intensely sweet-tart, deeply rich. Blackberry jam, toasted coconut, dark chocolate, fine musk, fresh-cut redwood in aroma and cup. Sweetly tart structure with juicy, bright acidity; delicate, satiny mouthfeel. The quiet finish centers on notes of blackberry and chocolate in the short, musk and redwood in the long. ",africa_arabia,"['chocolate', 'blackberry', 'coconut', 'jam']","sweety, chocolate, berry",1
1950,Ethiopia Guji Gigessa,0.2,0.9,0.9,"High-toned, deeply sweet. Black currant, honey, sandalwood, narcissus-like flowers, roasted cacao nib in aroma and cup. Sweet-tart in structure with juicy, bright acidity; full, syrupy-smooth mouthfeel. The resonant finish consolidates to notes of black currant and honey in the short, rich cocoa-toned sandalwood in the long.",africa_arabia,"['cacao', 'cocoa', 'currant', 'sandalwood']","fruity, chocolate, green",2
1951,Granja La Esperanza Sudan Rume Natural,0.6,0.9,0.9,"Intensely pungent, richly vibrant, deeply sweet, startlingly original. Complex spice (cinnamon, clove, nutmeg), herb (fresh cilantro, parsley), baker’s chocolate, lime zest, sweetly pungent spirits (Brazilian cachaça?) in aroma and cup. Deeply sweet and roundly tart in structure. Full, syrupy mouthfeel. The shifting, layered intrigue in the cup carries far into a long, resonant finish.",south_america,"['spice', 'cinnamon', 'pungent', 'chocolate']","chocolate, spicy",1
1952,Gedeb Espresso,0.4,0.8504273504273505,0.8,"Evaluated as espresso. Layered, complex. Dark chocolate, mango, grapefruit zest, cedar, lily-like flowers in aroma and small cup. Lightly syrupy, lively mouthfeel. Mango, chocolate and a hint of flowers persist in a deeply resonant finish. Crisply lively in three-parts milk: continued chocolate and mango-like fruit, while the floral suggestions hint at butterscotch. ",africa_arabia,"['espresso', 'floral', 'chocolate', 'mango']","fruity, chocolate, floral",0
1953,Gaitania Espresso,0.4,0.8504273504273505,0.9,"Evaluated as espresso. Roundly and sweetly tart/pungent. Baker’s chocolate, almond, cedar, tangerine zest, wisteria-like flowers in aroma and small cup. Syrupy, full mouthfeel. Flavor consolidates in a rather dry though pleasingly chocolate- and cedar-toned finish. Crisp in three-parts milk: dry chocolate and rich floral hints.",south_america,"['espresso', 'chocolate', 'pungent']",chocolate,0
1954,Indonesia Flores Island,0.2,0.8,0.8,"Crisp, richly sweet-savory. Maple syrup, gardenia-like flowers, fresh humus, pomegranate, baker’s chocolate in aroma and cup. Deeply sweet in structure, with savory undertones; delicate, silky mouthfeel. The finish is driven by gardenia-like florals and sweet earth tones in the short, baker’s chocolate and tart fruit in the long.",,"['florals', 'gardenia', 'pomegranate', 'chocolate', 'syrup']","fruity, sweety, chocolate, floral",3
1955,Panama Baru Geisha Honey by Joseph,0.4,0.9,0.9,"Crisp, sweetly tart. Concord grape, baker’s chocolate, cedar, musk, magnolia in aroma and cup. Balanced, sweet-tart in structure with juicy acidity; full, satiny mouthfeel. The resonant finish leads with fruit and floral tones, rounding to baker’s chocolate in the long. ",central_america,"['grape', 'chocolate', 'floral', 'baker']","fruity, chocolate, floral",1
1956,Ethiopia Sidamo Shakiso Danbi Uddo Mulish Natural G1,0.4,0.8,0.8,"Fruit-forward, spice-toned. Raspberry jam, clove, rum cordial, fresh-cut fir, dried hibiscus in aroma and cup. Sweetly tart structure with brisk acidity; lightly creamy mouthfeel. Clove and raspberry drive the sweet-toned short finish, while notes of fresh-cut fir reappear in the long.",africa_arabia,"['clove', 'fruit', 'hibiscus', 'spice']","fruity, spicy, floral",2
1957,Panama Baru Geisha Natural by Joseph,0.4,0.8504273504273505,0.86,"Delicate, sweetly spice-toned. Peach blossom, hazelnut, pink peppercorn, lime zest, cedar in aroma and cup. Sweet-tart in structure with lively, balanced acidity; plush, syrupy mouthfeel. The finish consolidates to peach blossom and hazelnut in the short, with lime zest and cedar resurfacing in the long.",central_america,"['hazelnut', 'peach', 'blossom', 'spice']","fruity, nutty, spicy, floral",2
1958,Static Indonesia Toarco Sulawesi,0.4,0.8,0.9,"Crisp, sweetly savory. Butterscotch, mesquite, cocoa powder, cooked acorn squash, fine musk in aroma and cup. Sweet-savory in structure with brisk acidity; lightly syrupy mouthfeel. The finish is carried, both short and long, by notes of cocoa and rich aromatic wood.",asia_pacific,"['cocoa', 'squash', 'acorn', 'savory', 'brisk']","chocolate, body",2
1959,Warrior in the Forest Blend,0.4,0.8,0.8,"Crisply sweet, balanced. Apricot, freesia-like flowers, baker’s chocolate, clove, almond in aroma and cup. Sweetly tart structure; full, velvety mouthfeel. The finish leads with notes of sweet stone fruit and spicy florals in the short, rounding to cocoa-toned almond in the long, with a lingering hint of clove-like spice.",,"['florals', 'apricot', 'almond', 'chocolate', 'clove']","fruity, chocolate, nutty, floral",1
1960,Dodora Double,0.2,0.9,0.9,"Lush, vibrant; intricate and balanced. Fine musk, dried jasmine, passionfruit, bergamot, dark chocolate in aroma and cup. Complex, richly sweet structure with bright acidity. Buoyant, silky mouthfeel. The resonant finish fulfills the promise of the cup, carrying all of the flavor notes, including a hint of white sage, well into the long.",africa_arabia,"['chocolate', 'vibrant', 'lush', 'passionfruit']","fruity, chocolate",2
1961,Poas Red Honey,0.4,0.9,0.8,"Crisp, richly and sweetly tart. Candied apple, magnolia, cashew butter, sassafras, pomegranate in aroma and cup. Sweet-tart in structure with juicy acidity; velvety-smooth mouthfeel. The richly drying, subtle finish centers around notes of nut butter and sweet florals.",central_america,"['butter', 'pomegranate', 'cashew', 'florals', 'tart']","fruity, nutty, floral",2
1962,Lekali (Nepal),0.6,0.8,0.9,"Delicate, crisply sweet-savory, roast-rounded. Dark chocolate, orange blossom, almond, sandalwood, tamari in aroma and cup. Savory sweet in structure  with gentle acidity; crisp, satiny mouthfeel. The finish is rich with notes of dark chocolate and almond in the short, with savory-sweet hints of tamari and sandalwood incense in the long.",,"['chocolate', 'almond', 'savory', 'sandalwood']","chocolate, nutty, green, body",1
1963,Costa Rica Tarrazu,0.4,0.8,0.8,"Deeply sweet, richly wood-framed. Watermelon candy, sandalwood, narcissus-like flowers, toasted pecan, maple syrup in aroma and cup. Bittersweet structure; crisp, satiny mouthfeel. Aromatic wood leads in the short finish, while notes of watermelon candy (think Jolly Rancher) and sweet florals resurface in the long.",central_america,"['watermelon', 'candy', 'florals', 'syrup', 'sandalwood']","fruity, sweety, green, floral",3
1964,Decaf Espresso,0.4,0.8504273504273505,0.8,"Evaluated as espresso. Crisp, richly sweet. Dark chocolate, lily, caramelized walnut, grapefruit zest, fresh-cut fir in aroma and small cup. Lightly syrupy body; richly drying, citrus-toned finish. Chocolaty and floral-toned in three parts milk.",south_america,"['espresso', 'chocolate', 'chocolaty', 'caramelized', 'floral']","sweety, chocolate, floral",0
1965,Summer Night Blend Espresso,0.4,0.8504273504273505,0.9,"Evaluated as espresso. Richly floral, chocolate-toned, sweetly tart. Wisteria, dark chocolate, tangerine zest, molasses, dried apricot in aroma and small cup. Viscous, lightly syrupy mouthfeel; crisp, cocoa-toned finish. Very floral in cappuccino-scaled milk: Notes of wisteria and dark chocolate dominate, nuanced by tangerine zest and dried apricot.",,"['espresso', 'floral', 'chocolate', 'cappuccino', 'tangerine']","fruity, chocolate, floral",0
1966,Ethiopia Guji Deri Korcha White Honey,0.2,0.9,0.9,"Sweetly pungent, high-toned. Dried apple, orange blossom, toffee, cedar, dark chocolate in aroma and cup. Sweetly tart structure, with juicy acidity; buoyant, silky mouthfeel. The finish is deeply sweet and resonant, with notes of orange blossom and toffee in the short, rounding to chocolate in the long.",africa_arabia,"['sweetly', 'chocolate', 'toffee', 'blossom']","sweety, chocolate, floral",1
1967,Nicaragua Finca Libre,0.4,0.8,0.9,"Crisp, roundly and sweetly zesty. Cedar, lemon zest, blackberry, pistachio, rose-like flowers in aroma and cup. Quietly tart and very sweet-toned in structure; full and syrupy in mouthfeel. Flowers, blackberry and pistachio all carry into a resonant, sweet-savory finish.",central_america,"['flowers', 'zesty', 'lemon', 'pistachio']","nutty, floral, sour",2
1968,Congo Kivu,0.8,0.8,0.8,"Deeply rich, sweetly tart. Baker’s chocolate, grapefruit zest, molasses, tea rose, marjoram in aroma and cup. Balanced, sweet-savory in structure; plump, velvety mouthfeel. The finish is crisp and dry, but also richly sweet, with notes of chocolate and spice-toned florals.",africa_arabia,"['chocolate', 'baker', 'florals', 'sweetly']","sweety, chocolate, floral",1
1969,Three Queens Blend,0.4,0.9,0.9,"Juicy, crisp yet lush, original. Jasmine, baker’s chocolate, sandalwood, tangerine zest, dried mango in aroma and cup. Layered and lyric in structure: softly bright, crisply pungent. Light yet lively in mouthfeel. The finish consolidates around the sandalwood and cocoa, but the sweet flowers last, too. ",,"['mango', 'chocolate', 'jasmine', 'cocoa', 'tangerine']","fruity, chocolate, floral",2
1970,Rwanda Bufcafe Remera,0.6,0.8,0.9,"Balanced and bright with a savory, root-vegetable depth. Lemon verbena, ripe orange zest, roasted cacao nib, rhododendron, a hint of brothy cooked root vegetables in aroma and cup. Structure is quietly sweet/tart with a savory edge; the mouthfeel round, syrupy and full. The finish is richly drying, consolidating around cacao nib and a ripe zesty orange.",africa_arabia,"['vegetables', 'ripe', 'lemon', 'vegetable', 'orange']","fruity, sour",2
1971,Sumatra Mandheling,0.4,0.8,0.8,"Sweet-toned, earthy-rich. Cocoa powder, pipe tobacco, hibiscus, moist fallen leaves, hazelnut butter in aroma and cup. Savory-leaning structure with brisk acidity; satiny mouthfeel. Notes of cocoa-toned pipe tobacco predominate in the short finish, while hibiscus and foresty fallen-leaf notes figure prominently in the long.",asia_pacific,"['cocoa', 'hazelnut', 'tobacco', 'hibiscus', 'toned']","chocolate, nutty, spicy, floral",2
1972,Firebird Espresso,0.4,0.8504273504273505,0.9,"Evaluated as espresso. Richly sweet-tart. Dark chocolate, narcissus, candied blood orange zest, almond butter, cedar in aroma and small cup. Full, syrupy body; citrus- and cedar-toned finish. In three parts milk, notes of dark chocolate pleasin",,"['espresso', 'chocolate', 'orange', 'syrupy']","fruity, sweety, chocolate",0
1973,Ethiopia Dumerso Light Roast,0.6,0.8,0.8,"Fruit-forward, delicate yet intense. Complex flowers (lily to lavendar), sandalwood, dark chocolate, plum, a hint of brandy in aroma and cup. Roundly and deeply crisp in structure; lightly satiny in mouthfeel. The finish is resonant and sweet with chocolate and a continuing hint of brandy.",africa_arabia,"['flowers', 'fruit', 'brandy', 'lily']","fruity, floral",2
1974,Kenya AA Karamundi,0.4,0.8,0.8,"Delicate, sweetly tart. Roasted cacao nib, honeysuckle, tamarind, spearmint, plum in aroma and cup. Balanced structure with brisk acidity; crisp, satiny mouthfeel. Bittersweet in the short finish and sweetly wood-framed in the long.",africa_arabia,"['cacao', 'honeysuckle', 'sweetly', 'plum']","fruity, sweety, chocolate, floral",2
1975,Finca San Luis Colombia Espresso,0.4,0.8504273504273505,0.9,"Evaluated as espresso. Sweet-savory, intense, balanced. Spicy-toned flowers, tangerine zest, red berries, cedar, dark chocolate, roasted cashew in aroma and small cup. Syrupy but buoyant mouthfeel. Flowers, chocolate and citrus all carry into a resonant though slightly drying finish. Gently and sweetly citrusy in three parts milk, with a continued backgrounded chocolate and nut. ",south_america,"['espresso', 'chocolate', 'citrusy', 'tangerine']","fruity, chocolate, sour",0
1976,Ethiopia Biftu Gundina Coop Espresso,0.8,0.8504273504273505,0.9,"Evaluated as espresso. Rich, deeply roast-toned. Dark-chocolate, ripe pear, scorched sandalwood, tangerine zest, honeysuckle-like flowers in aroma and small cup. Syrupy, plump mouthfeel; resonant finish is dry but alive with aromatics: dark chocolate, sandalwood, hints of flowers and tangerine. Dry but deep, chocolaty and nuanced in three parts milk.",africa_arabia,"['espresso', 'chocolaty', 'chocolate', 'roast']",chocolate,0
